"ActivityID"	"Activity"	"SubjectID"	"Variable"	"STATS"	"Mode"	"AccelerationSignal"	"Type"	"AxialSignal"	"SignalDerivedTime"	"count"	"mean"
2	"WALKING_UPSTAIRS"	1	"fBodyAcc-meanFreq()-Z"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"Z"	NA	53	-0.520114793584906
2	"WALKING_UPSTAIRS"	1	"fBodyAccJerk-mean()-X"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"X"	"Jerk"	53	-0.479875245660377
2	"WALKING_UPSTAIRS"	1	"fBodyAccJerk-mean()-Y"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"Y"	"Jerk"	53	-0.41344458754717
2	"WALKING_UPSTAIRS"	1	"fBodyAccJerk-mean()-Z"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"Z"	"Jerk"	53	-0.685474353962264
2	"WALKING_UPSTAIRS"	1	"fBodyAccJerk-meanFreq()-X"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"X"	"Jerk"	53	-0.377023128301887
2	"WALKING_UPSTAIRS"	1	"fBodyAccJerk-meanFreq()-Y"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"Y"	"Jerk"	53	-0.509495531698113
2	"WALKING_UPSTAIRS"	1	"fBodyAccJerk-meanFreq()-Z"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"Z"	"Jerk"	53	-0.551104284150943
2	"WALKING_UPSTAIRS"	1	"fBodyGyro-mean()-X"	"Mean"	"FastFurier"	"Body"	"Gyroscope"	"X"	NA	53	-0.492611667924528
2	"WALKING_UPSTAIRS"	1	"fBodyGyro-mean()-Y"	"Mean"	"FastFurier"	"Body"	"Gyroscope"	"Y"	NA	53	-0.319474609056604
2	"WALKING_UPSTAIRS"	1	"fBodyGyro-mean()-Z"	"Mean"	"FastFurier"	"Body"	"Gyroscope"	"Z"	NA	53	-0.453597213018868
2	"WALKING_UPSTAIRS"	1	"fBodyGyro-meanFreq()-X"	"MeanFreq"	"FastFurier"	"Body"	"Gyroscope"	"X"	NA	53	-0.187450247737736
2	"WALKING_UPSTAIRS"	1	"fBodyGyro-meanFreq()-Y"	"MeanFreq"	"FastFurier"	"Body"	"Gyroscope"	"Y"	NA	53	-0.473574786603774
2	"WALKING_UPSTAIRS"	1	"fBodyGyro-meanFreq()-Z"	"MeanFreq"	"FastFurier"	"Body"	"Gyroscope"	"Z"	NA	53	-0.133373904258491
2	"WALKING_UPSTAIRS"	1	"fBodyAccMag-mean()"	"Mean"	"FastFurier"	"Body"	"Acceleration"	NA	"Magnitude"	53	-0.352395944716981
2	"WALKING_UPSTAIRS"	1	"fBodyAccMag-meanFreq()"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	NA	"Magnitude"	53	-0.0977433496415094
2	"WALKING_UPSTAIRS"	1	"fBodyBodyAccJerkMag-mean()"	"Mean"	"FastFurier"	"Body"	"Acceleration"	NA	"JerkMagnitude"	53	-0.44265216245283
2	"WALKING_UPSTAIRS"	1	"fBodyBodyAccJerkMag-meanFreq()"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	NA	"JerkMagnitude"	53	0.085352409154717
2	"WALKING_UPSTAIRS"	1	"fBodyBodyGyroMag-mean()"	"Mean"	"FastFurier"	"Body"	"Gyroscope"	NA	"Magnitude"	53	-0.325961457396226
2	"WALKING_UPSTAIRS"	1	"fBodyBodyGyroMag-meanFreq()"	"MeanFreq"	"FastFurier"	"Body"	"Gyroscope"	NA	"Magnitude"	53	-0.219303376110566
2	"WALKING_UPSTAIRS"	1	"fBodyBodyGyroJerkMag-mean()"	"Mean"	"FastFurier"	"Body"	"Gyroscope"	NA	"JerkMagnitude"	53	-0.634665082075472
2	"WALKING_UPSTAIRS"	1	"fBodyBodyGyroJerkMag-meanFreq()"	"MeanFreq"	"FastFurier"	"Body"	"Gyroscope"	NA	"JerkMagnitude"	53	0.114277342454717
2	"WALKING_UPSTAIRS"	1	"tBodyAcc-std()-X"	"STD"	"Time"	"Body"	"Acceleration"	"X"	NA	53	-0.35470802509434
2	"WALKING_UPSTAIRS"	1	"tBodyAcc-std()-Y"	"STD"	"Time"	"Body"	"Acceleration"	"Y"	NA	53	-0.00232026501698113
2	"WALKING_UPSTAIRS"	1	"tBodyAcc-std()-Z"	"STD"	"Time"	"Body"	"Acceleration"	"Z"	NA	53	-0.0194792388471698
2	"WALKING_UPSTAIRS"	1	"tGravityAcc-std()-X"	"STD"	"Time"	"Gravity"	"Acceleration"	"X"	NA	53	-0.956367027924528
2	"WALKING_UPSTAIRS"	1	"tGravityAcc-std()-Y"	"STD"	"Time"	"Gravity"	"Acceleration"	"Y"	NA	53	-0.952849233207547
2	"WALKING_UPSTAIRS"	1	"tGravityAcc-std()-Z"	"STD"	"Time"	"Gravity"	"Acceleration"	"Z"	NA	53	-0.912379410377358
2	"WALKING_UPSTAIRS"	1	"tBodyAccJerk-std()-X"	"STD"	"Time"	"Body"	"Acceleration"	"X"	"Jerk"	53	-0.446843887735849
2	"WALKING_UPSTAIRS"	1	"tBodyAccJerk-std()-Y"	"STD"	"Time"	"Body"	"Acceleration"	"Y"	"Jerk"	53	-0.378274426037736
2	"WALKING_UPSTAIRS"	1	"tBodyAccJerk-std()-Z"	"STD"	"Time"	"Body"	"Acceleration"	"Z"	"Jerk"	53	-0.706593530943396
2	"WALKING_UPSTAIRS"	1	"tBodyGyro-std()-X"	"STD"	"Time"	"Body"	"Gyroscope"	"X"	NA	53	-0.544871104528302
2	"WALKING_UPSTAIRS"	1	"tBodyGyro-std()-Y"	"STD"	"Time"	"Body"	"Gyroscope"	"Y"	NA	53	0.00410518379811321
2	"WALKING_UPSTAIRS"	1	"tBodyGyro-std()-Z"	"STD"	"Time"	"Body"	"Gyroscope"	"Z"	NA	53	-0.50716867490566
2	"WALKING_UPSTAIRS"	1	"tBodyGyroJerk-std()-X"	"STD"	"Time"	"Body"	"Gyroscope"	"X"	"Jerk"	53	-0.614786508490566
2	"WALKING_UPSTAIRS"	1	"tBodyGyroJerk-std()-Y"	"STD"	"Time"	"Body"	"Gyroscope"	"Y"	"Jerk"	53	-0.601696656226415
2	"WALKING_UPSTAIRS"	1	"tBodyGyroJerk-std()-Z"	"STD"	"Time"	"Body"	"Gyroscope"	"Z"	"Jerk"	53	-0.606332002264151
2	"WALKING_UPSTAIRS"	1	"tBodyAccMag-std()"	"STD"	"Time"	"Body"	"Acceleration"	NA	"Magnitude"	53	-0.324970929245283
2	"WALKING_UPSTAIRS"	1	"tGravityAccMag-std()"	"STD"	"Time"	"Gravity"	"Acceleration"	NA	"Magnitude"	53	-0.324970929245283
2	"WALKING_UPSTAIRS"	1	"tBodyAccJerkMag-std()"	"STD"	"Time"	"Body"	"Acceleration"	NA	"JerkMagnitude"	53	-0.478991622075472
2	"WALKING_UPSTAIRS"	1	"tBodyGyroMag-std()"	"STD"	"Time"	"Body"	"Gyroscope"	NA	"Magnitude"	53	-0.14861931805283
2	"WALKING_UPSTAIRS"	1	"tBodyGyroJerkMag-std()"	"STD"	"Time"	"Body"	"Gyroscope"	NA	"JerkMagnitude"	53	-0.648553044339623
2	"WALKING_UPSTAIRS"	1	"fBodyAcc-std()-X"	"STD"	"FastFurier"	"Body"	"Acceleration"	"X"	NA	53	-0.337428188679245
2	"WALKING_UPSTAIRS"	1	"fBodyAcc-std()-Y"	"STD"	"FastFurier"	"Body"	"Acceleration"	"Y"	NA	53	0.0217695106566038
2	"WALKING_UPSTAIRS"	1	"fBodyAcc-std()-Z"	"STD"	"FastFurier"	"Body"	"Acceleration"	"Z"	NA	53	0.0859565543849057
2	"WALKING_UPSTAIRS"	1	"fBodyAccJerk-std()-X"	"STD"	"FastFurier"	"Body"	"Acceleration"	"X"	"Jerk"	53	-0.461907025849057
2	"WALKING_UPSTAIRS"	1	"fBodyAccJerk-std()-Y"	"STD"	"FastFurier"	"Body"	"Acceleration"	"Y"	"Jerk"	53	-0.381777065283019
2	"WALKING_UPSTAIRS"	1	"fBodyAccJerk-std()-Z"	"STD"	"FastFurier"	"Body"	"Acceleration"	"Z"	"Jerk"	53	-0.726040200754717
2	"WALKING_UPSTAIRS"	1	"fBodyGyro-std()-X"	"STD"	"FastFurier"	"Body"	"Gyroscope"	"X"	NA	53	-0.565892490754717
2	"WALKING_UPSTAIRS"	1	"fBodyGyro-std()-Y"	"STD"	"FastFurier"	"Body"	"Gyroscope"	"Y"	NA	53	0.151538905566038
2	"WALKING_UPSTAIRS"	1	"fBodyGyro-std()-Z"	"STD"	"FastFurier"	"Body"	"Gyroscope"	"Z"	NA	53	-0.57170784
2	"WALKING_UPSTAIRS"	1	"fBodyAccMag-std()"	"STD"	"FastFurier"	"Body"	"Acceleration"	NA	"Magnitude"	53	-0.416260101509434
2	"WALKING_UPSTAIRS"	1	"fBodyBodyAccJerkMag-std()"	"STD"	"FastFurier"	"Body"	"Acceleration"	NA	"JerkMagnitude"	53	-0.533059853773585
2	"WALKING_UPSTAIRS"	1	"fBodyBodyGyroMag-std()"	"STD"	"FastFurier"	"Body"	"Gyroscope"	NA	"Magnitude"	53	-0.182985518264151
2	"WALKING_UPSTAIRS"	1	"fBodyBodyGyroJerkMag-std()"	"STD"	"FastFurier"	"Body"	"Gyroscope"	NA	"JerkMagnitude"	53	-0.693930521509434
2	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-X"	"Mean"	"Time"	"Body"	"Acceleration"	"X"	NA	48	0.247164790395833
2	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Y"	"Mean"	"Time"	"Body"	"Acceleration"	"Y"	NA	48	-0.0214121132045833
2	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	"Mean"	"Time"	"Body"	"Acceleration"	"Z"	NA	48	-0.152513899520833
2	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	"Mean"	"Time"	"Gravity"	"Acceleration"	"X"	NA	48	0.790717418541667
2	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-Y"	"Mean"	"Time"	"Gravity"	"Acceleration"	"Y"	NA	48	-0.416214890416667
2	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-Z"	"Mean"	"Time"	"Gravity"	"Acceleration"	"Z"	NA	48	-0.195888238891667
2	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-X"	"Mean"	"Time"	"Body"	"Acceleration"	"X"	"Jerk"	48	0.0744507839572917
2	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	"Mean"	"Time"	"Body"	"Acceleration"	"Y"	"Jerk"	48	-0.00970985514333333
2	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Z"	"Mean"	"Time"	"Body"	"Acceleration"	"Z"	"Jerk"	48	0.01948143925
2	"WALKING_UPSTAIRS"	2	"tBodyGyro-mean()-X"	"Mean"	"Time"	"Body"	"Gyroscope"	"X"	NA	48	-0.0576912634583333
2	"WALKING_UPSTAIRS"	2	"tBodyGyro-mean()-Y"	"Mean"	"Time"	"Body"	"Gyroscope"	"Y"	NA	48	-0.0320883097395833
2	"WALKING_UPSTAIRS"	2	"tBodyGyro-mean()-Z"	"Mean"	"Time"	"Body"	"Gyroscope"	"Z"	NA	48	0.0688374021666667
2	"WALKING_UPSTAIRS"	2	"tBodyGyroJerk-mean()-X"	"Mean"	"Time"	"Body"	"Gyroscope"	"X"	"Jerk"	48	-0.0828858001333333
2	"WALKING_UPSTAIRS"	2	"tBodyGyroJerk-mean()-Y"	"Mean"	"Time"	"Body"	"Gyroscope"	"Y"	"Jerk"	48	-0.0424053708458333
2	"WALKING_UPSTAIRS"	2	"tBodyGyroJerk-mean()-Z"	"Mean"	"Time"	"Body"	"Gyroscope"	"Z"	"Jerk"	48	-0.0445157481625
2	"WALKING_UPSTAIRS"	2	"tBodyAccMag-mean()"	"Mean"	"Time"	"Body"	"Acceleration"	NA	"Magnitude"	48	-0.107322679520833
2	"WALKING_UPSTAIRS"	2	"tGravityAccMag-mean()"	"Mean"	"Time"	"Gravity"	"Acceleration"	NA	"Magnitude"	48	-0.107322679520833
2	"WALKING_UPSTAIRS"	2	"tBodyAccJerkMag-mean()"	"Mean"	"Time"	"Body"	"Acceleration"	NA	"JerkMagnitude"	48	-0.321268911041667
2	"WALKING_UPSTAIRS"	2	"tBodyGyroMag-mean()"	"Mean"	"Time"	"Body"	"Gyroscope"	NA	"Magnitude"	48	-0.219713472958333
2	"WALKING_UPSTAIRS"	2	"tBodyGyroJerkMag-mean()"	"Mean"	"Time"	"Body"	"Gyroscope"	NA	"JerkMagnitude"	48	-0.572816438541667
2	"WALKING_UPSTAIRS"	2	"fBodyAcc-mean()-X"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"X"	NA	48	-0.266720933270833
2	"WALKING_UPSTAIRS"	2	"fBodyAcc-mean()-Y"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"Y"	NA	48	0.00992445881854167
2	"WALKING_UPSTAIRS"	2	"fBodyAcc-mean()-Z"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"Z"	NA	48	-0.281001986202083
2	"WALKING_UPSTAIRS"	2	"fBodyAcc-meanFreq()-X"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"X"	NA	48	-0.281748011416667
2	"WALKING_UPSTAIRS"	2	"fBodyAcc-meanFreq()-Y"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"Y"	NA	48	-0.0618894458958333
2	"WALKING_UPSTAIRS"	2	"fBodyAcc-meanFreq()-Z"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"Z"	NA	48	-0.236589092316958
2	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-X"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"X"	"Jerk"	48	-0.258639439729167
2	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"Y"	"Jerk"	48	-0.1878421317125
2	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"Z"	"Jerk"	48	-0.522728063333333
2	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-meanFreq()-X"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"X"	"Jerk"	48	-0.0491142923541667
2	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-meanFreq()-Y"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"Y"	"Jerk"	48	-0.287688885375
2	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-meanFreq()-Z"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"Z"	"Jerk"	48	-0.374218484791667
2	"WALKING_UPSTAIRS"	2	"fBodyGyro-mean()-X"	"Mean"	"FastFurier"	"Body"	"Gyroscope"	"X"	NA	48	-0.331643577458333
2	"WALKING_UPSTAIRS"	2	"fBodyGyro-mean()-Y"	"Mean"	"FastFurier"	"Body"	"Gyroscope"	"Y"	NA	48	-0.488086123958333
2	"WALKING_UPSTAIRS"	2	"fBodyGyro-mean()-Z"	"Mean"	"FastFurier"	"Body"	"Gyroscope"	"Z"	NA	48	-0.248601122
2	"WALKING_UPSTAIRS"	2	"fBodyGyro-meanFreq()-X"	"MeanFreq"	"FastFurier"	"Body"	"Gyroscope"	"X"	NA	48	-0.115324433733333
2	"WALKING_UPSTAIRS"	2	"fBodyGyro-meanFreq()-Y"	"MeanFreq"	"FastFurier"	"Body"	"Gyroscope"	"Y"	NA	48	-0.130357850675
2	"WALKING_UPSTAIRS"	2	"fBodyGyro-meanFreq()-Z"	"MeanFreq"	"FastFurier"	"Body"	"Gyroscope"	"Z"	NA	48	-0.0773418117291667
2	"WALKING_UPSTAIRS"	2	"fBodyAccMag-mean()"	"Mean"	"FastFurier"	"Body"	"Acceleration"	NA	"Magnitude"	48	-0.14531853915625
2	"WALKING_UPSTAIRS"	2	"fBodyAccMag-meanFreq()"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	NA	"Magnitude"	48	0.107680395229167
2	"WALKING_UPSTAIRS"	2	"fBodyBodyAccJerkMag-mean()"	"Mean"	"FastFurier"	"Body"	"Acceleration"	NA	"JerkMagnitude"	48	-0.189511136902083
2	"WALKING_UPSTAIRS"	2	"fBodyBodyAccJerkMag-meanFreq()"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	NA	"JerkMagnitude"	48	-0.0119168233583333
2	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-mean()"	"Mean"	"FastFurier"	"Body"	"Gyroscope"	NA	"Magnitude"	48	-0.450612184791667
2	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-meanFreq()"	"MeanFreq"	"FastFurier"	"Body"	"Gyroscope"	NA	"Magnitude"	48	-0.022752769044375
2	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-mean()"	"Mean"	"FastFurier"	"Body"	"Gyroscope"	NA	"JerkMagnitude"	48	-0.60079849625
2	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-meanFreq()"	"MeanFreq"	"FastFurier"	"Body"	"Gyroscope"	NA	"JerkMagnitude"	48	0.0467433991041667
2	"WALKING_UPSTAIRS"	2	"tBodyAcc-std()-X"	"STD"	"Time"	"Body"	"Acceleration"	"X"	NA	48	-0.304376406458333
2	"WALKING_UPSTAIRS"	2	"tBodyAcc-std()-Y"	"STD"	"Time"	"Body"	"Acceleration"	"Y"	NA	48	0.108027279889583
2	"WALKING_UPSTAIRS"	2	"tBodyAcc-std()-Z"	"STD"	"Time"	"Body"	"Acceleration"	"Z"	NA	48	-0.112121021220833
2	"WALKING_UPSTAIRS"	2	"tGravityAcc-std()-X"	"STD"	"Time"	"Gravity"	"Acceleration"	"X"	NA	48	-0.934407739791667
2	"WALKING_UPSTAIRS"	2	"tGravityAcc-std()-Y"	"STD"	"Time"	"Gravity"	"Acceleration"	"Y"	NA	48	-0.92376745375
2	"WALKING_UPSTAIRS"	2	"tGravityAcc-std()-Z"	"STD"	"Time"	"Gravity"	"Acceleration"	"Z"	NA	48	-0.878004056875
2	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-std()-X"	"STD"	"Time"	"Body"	"Acceleration"	"X"	"Jerk"	48	-0.276121886479167
2	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-std()-Y"	"STD"	"Time"	"Body"	"Acceleration"	"Y"	"Jerk"	48	-0.185648954220833
2	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-std()-Z"	"STD"	"Time"	"Body"	"Acceleration"	"Z"	"Jerk"	48	-0.5737463525
2	"WALKING_UPSTAIRS"	2	"tBodyGyro-std()-X"	"STD"	"Time"	"Body"	"Gyroscope"	"X"	NA	48	-0.439253058958333
2	"WALKING_UPSTAIRS"	2	"tBodyGyro-std()-Y"	"STD"	"Time"	"Body"	"Gyroscope"	"Y"	NA	48	-0.466298336666667
2	"WALKING_UPSTAIRS"	2	"tBodyGyro-std()-Z"	"STD"	"Time"	"Body"	"Gyroscope"	"Z"	NA	48	-0.163995791679167
2	"WALKING_UPSTAIRS"	2	"tBodyGyroJerk-std()-X"	"STD"	"Time"	"Body"	"Gyroscope"	"X"	"Jerk"	48	-0.464854363125
2	"WALKING_UPSTAIRS"	2	"tBodyGyroJerk-std()-Y"	"STD"	"Time"	"Body"	"Gyroscope"	"Y"	"Jerk"	48	-0.645491337708333
2	"WALKING_UPSTAIRS"	2	"tBodyGyroJerk-std()-Z"	"STD"	"Time"	"Body"	"Gyroscope"	"Z"	"Jerk"	48	-0.467595961041667
2	"WALKING_UPSTAIRS"	2	"tBodyAccMag-std()"	"STD"	"Time"	"Body"	"Acceleration"	NA	"Magnitude"	48	-0.205977045295833
2	"WALKING_UPSTAIRS"	2	"tGravityAccMag-std()"	"STD"	"Time"	"Gravity"	"Acceleration"	NA	"Magnitude"	48	-0.205977045295833
2	"WALKING_UPSTAIRS"	2	"tBodyAccJerkMag-std()"	"STD"	"Time"	"Body"	"Acceleration"	NA	"JerkMagnitude"	48	-0.21738939458125
2	"WALKING_UPSTAIRS"	2	"tBodyGyroMag-std()"	"STD"	"Time"	"Body"	"Gyroscope"	NA	"Magnitude"	48	-0.377532167604167
2	"WALKING_UPSTAIRS"	2	"tBodyGyroJerkMag-std()"	"STD"	"Time"	"Body"	"Gyroscope"	NA	"JerkMagnitude"	48	-0.597291719166667
2	"WALKING_UPSTAIRS"	2	"fBodyAcc-std()-X"	"STD"	"FastFurier"	"Body"	"Acceleration"	"X"	NA	48	-0.320582414375
2	"WALKING_UPSTAIRS"	2	"fBodyAcc-std()-Y"	"STD"	"FastFurier"	"Body"	"Acceleration"	"Y"	NA	48	0.0848802791083333
2	"WALKING_UPSTAIRS"	2	"fBodyAcc-std()-Z"	"STD"	"FastFurier"	"Body"	"Acceleration"	"Z"	NA	48	-0.09454497643125
2	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-std()-X"	"STD"	"FastFurier"	"Body"	"Acceleration"	"X"	"Jerk"	48	-0.365415441458333
2	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-std()-Y"	"STD"	"FastFurier"	"Body"	"Acceleration"	"Y"	"Jerk"	48	-0.243554146666667
2	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-std()-Z"	"STD"	"FastFurier"	"Body"	"Acceleration"	"Z"	"Jerk"	48	-0.625090981458333
2	"WALKING_UPSTAIRS"	2	"fBodyGyro-std()-X"	"STD"	"FastFurier"	"Body"	"Gyroscope"	"X"	NA	48	-0.476358845625
2	"WALKING_UPSTAIRS"	2	"fBodyGyro-std()-Y"	"STD"	"FastFurier"	"Body"	"Gyroscope"	"Y"	NA	48	-0.459758488958333
2	"WALKING_UPSTAIRS"	2	"fBodyGyro-std()-Z"	"STD"	"FastFurier"	"Body"	"Gyroscope"	"Z"	NA	48	-0.218072471479167
2	"WALKING_UPSTAIRS"	2	"fBodyAccMag-std()"	"STD"	"FastFurier"	"Body"	"Acceleration"	NA	"Magnitude"	48	-0.36672824375
2	"WALKING_UPSTAIRS"	2	"fBodyBodyAccJerkMag-std()"	"STD"	"FastFurier"	"Body"	"Acceleration"	NA	"JerkMagnitude"	48	-0.2604238389625
2	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroMag-std()"	"STD"	"FastFurier"	"Body"	"Gyroscope"	NA	"Magnitude"	48	-0.438620401875
2	"WALKING_UPSTAIRS"	2	"fBodyBodyGyroJerkMag-std()"	"STD"	"FastFurier"	"Body"	"Gyroscope"	NA	"JerkMagnitude"	48	-0.621820202916667
2	"WALKING_UPSTAIRS"	3	"tBodyAcc-mean()-X"	"Mean"	"Time"	"Body"	"Acceleration"	"X"	NA	59	0.260819873067797
2	"WALKING_UPSTAIRS"	3	"tBodyAcc-mean()-Y"	"Mean"	"Time"	"Body"	"Acceleration"	"Y"	NA	59	-0.0324109410555932
2	"WALKING_UPSTAIRS"	3	"tBodyAcc-mean()-Z"	"Mean"	"Time"	"Body"	"Acceleration"	"Z"	NA	59	-0.110064863437288
2	"WALKING_UPSTAIRS"	3	"tGravityAcc-mean()-X"	"Mean"	"Time"	"Gravity"	"Acceleration"	"X"	NA	59	0.883533436101695
2	"WALKING_UPSTAIRS"	3	"tGravityAcc-mean()-Y"	"Mean"	"Time"	"Gravity"	"Acceleration"	"Y"	NA	59	-0.382851153728814
2	"WALKING_UPSTAIRS"	3	"tGravityAcc-mean()-Z"	"Mean"	"Time"	"Gravity"	"Acceleration"	"Z"	NA	59	-0.162943955254237
2	"WALKING_UPSTAIRS"	3	"tBodyAccJerk-mean()-X"	"Mean"	"Time"	"Body"	"Acceleration"	"X"	"Jerk"	59	0.0426880986186441
2	"WALKING_UPSTAIRS"	3	"tBodyAccJerk-mean()-Y"	"Mean"	"Time"	"Body"	"Acceleration"	"Y"	"Jerk"	59	0.0397249270484746
2	"WALKING_UPSTAIRS"	3	"tBodyAccJerk-mean()-Z"	"Mean"	"Time"	"Body"	"Acceleration"	"Z"	"Jerk"	59	0.0208205538101695
2	"WALKING_UPSTAIRS"	3	"tBodyGyro-mean()-X"	"Mean"	"Time"	"Body"	"Gyroscope"	"X"	NA	59	0.0721980309322034
2	"WALKING_UPSTAIRS"	3	"tBodyGyro-mean()-Y"	"Mean"	"Time"	"Body"	"Gyroscope"	"Y"	NA	59	-0.139275405637288
2	"WALKING_UPSTAIRS"	3	"tBodyGyro-mean()-Z"	"Mean"	"Time"	"Body"	"Gyroscope"	"Z"	NA	59	0.0215603697
2	"WALKING_UPSTAIRS"	3	"tBodyGyroJerk-mean()-X"	"Mean"	"Time"	"Body"	"Gyroscope"	"X"	"Jerk"	59	-0.115510569491525
2	"WALKING_UPSTAIRS"	3	"tBodyGyroJerk-mean()-Y"	"Mean"	"Time"	"Body"	"Gyroscope"	"Y"	"Jerk"	59	-0.0400372510491525
2	"WALKING_UPSTAIRS"	3	"tBodyGyroJerk-mean()-Z"	"Mean"	"Time"	"Body"	"Gyroscope"	"Z"	"Jerk"	59	-0.0498180874305085
2	"WALKING_UPSTAIRS"	3	"tBodyAccMag-mean()"	"Mean"	"Time"	"Body"	"Acceleration"	NA	"Magnitude"	59	-0.184014895
2	"WALKING_UPSTAIRS"	3	"tGravityAccMag-mean()"	"Mean"	"Time"	"Gravity"	"Acceleration"	NA	"Magnitude"	59	-0.184014895
2	"WALKING_UPSTAIRS"	3	"tBodyAccJerkMag-mean()"	"Mean"	"Time"	"Body"	"Acceleration"	NA	"JerkMagnitude"	59	-0.436901159491525
2	"WALKING_UPSTAIRS"	3	"tBodyGyroMag-mean()"	"Mean"	"Time"	"Body"	"Gyroscope"	NA	"Magnitude"	59	-0.347321812220339
2	"WALKING_UPSTAIRS"	3	"tBodyGyroJerkMag-mean()"	"Mean"	"Time"	"Body"	"Gyroscope"	NA	"JerkMagnitude"	59	-0.658861401355932
2	"WALKING_UPSTAIRS"	3	"fBodyAcc-mean()-X"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"X"	NA	59	-0.392004211474576
2	"WALKING_UPSTAIRS"	3	"fBodyAcc-mean()-Y"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"Y"	NA	59	-0.0788094156644068
2	"WALKING_UPSTAIRS"	3	"fBodyAcc-mean()-Z"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"Z"	NA	59	-0.504494528474576
2	"WALKING_UPSTAIRS"	3	"fBodyAcc-meanFreq()-X"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"X"	NA	59	-0.461249740508475
2	"WALKING_UPSTAIRS"	3	"fBodyAcc-meanFreq()-Y"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"Y"	NA	59	-0.100019162177966
2	"WALKING_UPSTAIRS"	3	"fBodyAcc-meanFreq()-Z"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"Z"	NA	59	-0.278895911347458
2	"WALKING_UPSTAIRS"	3	"fBodyAccJerk-mean()-X"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"X"	"Jerk"	59	-0.478434306271186
2	"WALKING_UPSTAIRS"	3	"fBodyAccJerk-mean()-Y"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"Y"	"Jerk"	59	-0.283772547471017
2	"WALKING_UPSTAIRS"	3	"fBodyAccJerk-mean()-Z"	"Mean"	"FastFurier"	"Body"	"Acceleration"	"Z"	"Jerk"	59	-0.677314534067797
2	"WALKING_UPSTAIRS"	3	"fBodyAccJerk-meanFreq()-X"	"MeanFreq"	"FastFurier"	"Body"	"Acceleration"	"X"	"Jerk"	59	-0.325151127440678
